date,unit_group_id,occupied_units,move_ins,move_outs,street_rate,promo,days_since_last_vacancy_spike
2024-02-22,UG-033,26,2.0,,203.38,first_month_half_off,
2024-02-22,UG-034,60,2.0,,69.45,,
2024-02-22,UG-035,84,2.0,1.0,129.39,,
2024-02-22,UG-036,28,,2.0,204.81,,
2024-02-22,UG-037,64,,3.0,63.73,first_month_free,
2024-02-22,UG-038,97,1.0,3.0,118.75,,
2024-02-22,UG-039,34,2.0,1.0,183.32,first_month_half_off,
2024-02-22,UG-040,62,3.0,,79.75,,
2024-02-22,UG-041,83,,,132.54,,
2024-02-22,UG-042,42,1.0,1.0,219.83,,
2024-02-23,UG-001,55,1.0,,74.44,,
2024-02-23,UG-002,77,3.0,1.0,131.21,,
2024-02-23,UG-003,35,,1.0,170.91,,
2024-02-23,UG-004,36,1.0,1.0,71.32,,
2024-02-23,UG-005,80,,,123.63,,
2024-02-23,UG-006,18,1.0,2.0,193.72,,
2024-02-23,UG-010,77,2.0,,74.24,,
2024-02-23,UG-011,107,,,123.9,,
2024-02-23,UG-012,51,,,188.48,,
2024-02-23,UG-013,55,2.0,1.0,65.19,,
2024-02-23,UG-014,75,4.0,,113.94,,
2024-02-23,UG-015,39,,,195.84,,
2024-02-23,UG-016,71,2.0,,69.34,,
2024-02-23,UG-017,103,,1.0,121.25,,
2024-02-23,UG-018,43,,2.0,200.64,,
2024-02-23,UG-019,55,1.0,,65.84,,
2024-02-23,UG-020,87,1.0,,125.61,,
2024-02-23,UG-021,37,1.0,,176.45,,
2024-02-23,UG-022,69,,1.0,74.32,,
2024-02-23,UG-023,84,1.0,,129.64,,
2024-02-23,UG-024,29,,2.0,208.38,,
2024-02-23,UG-025,52,1.0,2.0,75.39,first_month_half_off,
2024-02-23,UG-026,84,7.0,,113.74,,
2024-02-23,UG-027,38,,,215.36,first_month_free,
2024-02-23,UG-028,70,,,75.24,,29.0
2024-02-23,UG-029,86,1.0,1.0,113.32,,29.0
2024-02-23,UG-030,42,,1.0,182.37,,29.0
2024-02-23,UG-031,41,2.0,1.0,71.95,,
2024-02-23,UG-032,70,,4.0,119.7,,
2024-02-23,UG-033,26,,,203.38,first_month_half_off,
2024-02-23,UG-034,59,,1.0,69.45,,
2024-02-23,UG-035,84,1.0,1.0,129.39,,
2024-02-23,UG-036,29,1.0,,204.81,,
2024-02-23,UG-037,68,5.0,1.0,63.73,first_month_free,
2024-02-23,UG-038,96,,1.0,118.75,,
2024-02-23,UG-039,34,,,183.32,first_month_half_off,
2024-02-23,UG-040,62,,,79.75,,
2024-02-23,UG-041,83,2.0,2.0,132.54,,
2024-02-23,UG-042,43,2.0,1.0,219.83,,
2024-02-24,UG-001,57,2.0,,74.44,,
2024-02-24,UG-002,77,,,131.21,,
2024-02-24,UG-003,35,,,170.91,,
2024-02-24,UG-004,35,,1.0,71.32,,
2024-02-24,UG-005,80,,,123.63,,
2024-02-24,UG-006,18,,,193.72,,
2024-02-24,UG-010,77,1.0,1.0,74.24,,
2024-02-24,UG-011,107,,,123.9,,
2024-02-24,UG-012,48,,3.0,188.48,,
2024-02-24,UG-013,55,,,65.19,,
2024-02-24,UG-014,76,1.0,,113.94,,
2024-02-24,UG-015,39,,,195.84,,
2024-02-24,UG-016,71,,,69.34,,
2024-02-24,UG-017,103,1.0,1.0,121.25,,
2024-02-24,UG-018,42,,1.0,200.64,,
2024-02-24,UG-019,55,,,65.84,,
2024-02-24,UG-020,87,1.0,1.0,125.61,,
2024-02-24,UG-021,38,2.0,1.0,176.45,,
2024-02-24,UG-022,68,,1.0,74.32,,
2024-02-24,UG-023,87,3.0,,129.64,,
2024-02-24,UG-024,30,1.0,,208.38,,
2024-02-24,UG-025,52,,,75.39,first_month_half_off,
2024-02-24,UG-026,85,1.0,,113.74,,
2024-02-24,UG-027,37,,1.0,215.36,first_month_free,
2024-02-24,UG-028,69,,1.0,75.24,,30.0
2024-02-24,UG-029,85,,1.0,113.32,,30.0
2024-02-24,UG-030,42,,,182.37,,30.0
2024-02-24,UG-031,41,1.0,1.0,71.95,,
2024-02-24,UG-032,71,1.0,,119.7,,
2024-02-24,UG-033,27,1.0,,203.38,first_month_half_off,
2024-02-24,UG-034,59,,,69.45,,
2024-02-24,UG-035,84,1.0,1.0,129.39,,
2024-02-24,UG-036,28,,1.0,204.81,,
2024-02-24,UG-037,70,2.0,,63.73,first_month_free,
2024-02-24,UG-038,97,3.0,2.0,118.75,,
2024-02-24,UG-039,35,1.0,,183.32,first_month_half_off,
2024-02-24,UG-040,62,,,79.75,,
2024-02-24,UG-041,82,,1.0,132.54,,
2024-02-24,UG-042,44,1.0,,219.83,,
2024-02-25,UG-001,54,,3.0,74.44,,
2024-02-25,UG-002,79,2.0,,131.21,,
2024-02-25,UG-003,35,,,170.91,,
2024-02-25,UG-004,36,1.0,,71.32,,
2024-02-25,UG-005,80,1.0,1.0,123.63,,
2024-02-25,UG-006,20,3.0,1.0,193.72,,
2024-02-25,UG-010,77,1.0,1.0,74.24,,
2024-02-25,UG-011,107,1.0,1.0,123.9,,
2024-02-25,UG-012,47,1.0,2.0,188.48,,
2024-02-25,UG-013,56,1.0,,65.19,,
2024-02-25,UG-014,76,1.0,1.0,113.94,,
2024-02-25,UG-015,39,,,195.84,,
2024-02-25,UG-016,69,,2.0,69.34,,
2024-02-25,UG-017,103,,,121.25,,
2024-02-25,UG-018,41,1.0,2.0,200.64,,
2024-02-25,UG-019,55,,,65.84,,
2024-02-25,UG-020,88,1.0,,125.61,,
2024-02-25,UG-021,38,1.0,1.0,176.45,,
2024-02-25,UG-022,69,1.0,,74.32,,
2024-02-25,UG-023,87,,,129.64,,
2024-02-25,UG-024,32,2.0,,208.38,,
2024-02-25,UG-025,52,1.0,1.0,75.39,first_month_half_off,
2024-02-25,UG-026,86,1.0,,113.74,,
2024-02-25,UG-027,36,,1.0,215.36,first_month_free,
2024-02-25,UG-028,68,,1.0,75.24,,31.0
2024-02-25,UG-029,86,1.0,,113.32,,31.0
2024-02-25,UG-030,41,,1.0,182.37,,31.0
2024-02-25,UG-031,42,2.0,1.0,71.95,,
2024-02-25,UG-032,72,2.0,1.0,119.7,,
2024-02-25,UG-033,28,1.0,,203.38,first_month_half_off,
2024-02-25,UG-034,62,3.0,,69.45,,
2024-02-25,UG-035,83,1.0,2.0,129.39,,
2024-02-25,UG-036,28,,,204.81,,
2024-02-25,UG-037,69,,1.0,63.73,first_month_free,
2024-02-25,UG-038,97,,,118.75,,
2024-02-25,UG-039,36,1.0,,183.32,first_month_half_off,
2024-02-25,UG-040,64,2.0,,79.75,,
2024-02-25,UG-041,81,,1.0,132.54,,
2024-02-25,UG-042,44,,,219.83,,
2024-02-26,UG-001,55,1.0,,74.44,,
2024-02-26,UG-002,80,1.0,,131.21,,
2024-02-26,UG-003,32,1.0,4.0,170.15,,
2024-02-26,UG-004,37,1.0,,71.32,,
2024-02-26,UG-005,79,2.0,3.0,124.67,,
2024-02-26,UG-006,21,2.0,1.0,193.72,,
2024-02-26,UG-010,77,,,74.24,,
2024-02-26,UG-011,107,2.0,2.0,126.63,,
2024-02-26,UG-012,46,,1.0,192.13,,
2024-02-26,UG-013,57,1.0,,65.96,,
2024-02-26,UG-014,75,,1.0,113.94,,
2024-02-26,UG-015,39,1.0,1.0,195.84,,
2024-02-26,UG-016,70,1.0,,69.34,,
2024-02-26,UG-017,103,1.0,1.0,121.25,,
2024-02-26,UG-018,40,,1.0,203.33,,
2024-02-26,UG-019,55,1.0,1.0,65.84,,
2024-02-26,UG-020,88,1.0,1.0,126.65,,
2024-02-26,UG-021,38,1.0,1.0,176.45,,
2024-02-26,UG-022,70,1.0,,75.75,,
2024-02-26,UG-023,88,1.0,,132.01,,
2024-02-26,UG-024,31,,1.0,208.38,,
2024-02-26,UG-025,53,2.0,1.0,76.03,first_month_half_off,
2024-02-26,UG-026,85,1.0,2.0,114.94,,
2024-02-26,UG-027,35,1.0,2.0,215.36,first_month_free,
2024-02-26,UG-028,67,1.0,2.0,75.24,,32.0
2024-02-26,UG-029,86,,,112.91,,32.0
2024-02-26,UG-030,41,1.0,1.0,182.37,,32.0
2024-02-26,UG-031,42,1.0,1.0,72.43,,
2024-02-26,UG-032,73,1.0,,119.7,,
2024-02-26,UG-033,28,1.0,1.0,203.38,first_month_half_off,
2024-02-26,UG-034,63,1.0,,69.45,,
2024-02-26,UG-035,85,2.0,,130.96,,
2024-02-26,UG-036,28,,,204.81,,
2024-02-26,UG-037,71,2.0,,64.46,first_month_free,
2024-02-26,UG-038,98,2.0,1.0,118.75,,
2024-02-26,UG-039,34,,2.0,184.0,,
2024-02-26,UG-040,66,2.0,,80.46,,
2024-02-26,UG-041,81,2.0,2.0,131.79,,
2024-02-26,UG-042,43,1.0,2.0,219.83,,
2024-02-27,UG-001,56,1.0,,74.44,,
2024-02-27,UG-002,80,,,131.21,,
2024-02-27,UG-003,34,3.0,1.0,170.15,,
2024-02-27,UG-004,39,3.0,1.0,71.32,,
2024-02-27,UG-005,80,1.0,,124.67,,
2024-02-27,UG-006,21,1.0,1.0,193.72,,
2024-02-27,UG-010,77,1.0,1.0,74.24,,
2024-02-27,UG-011,106,,1.0,126.63,,
2024-02-27,UG-012,46,,,192.13,,
2024-02-27,UG-013,56,,1.0,65.96,,
2024-02-27,UG-014,76,2.0,1.0,113.94,,
2024-02-27,UG-015,39,,,195.84,,
2024-02-27,UG-016,71,1.0,,69.34,,
2024-02-27,UG-017,104,1.0,,121.25,,
2024-02-27,UG-018,40,1.0,1.0,203.33,,
2024-02-27,UG-019,57,2.0,,65.84,,
2024-02-27,UG-020,88,1.0,1.0,126.65,,
2024-02-27,UG-021,38,,,176.45,,
2024-02-27,UG-022,70,1.0,1.0,75.75,,
2024-02-27,UG-023,92,5.0,1.0,132.01,,
2024-02-27,UG-024,30,,1.0,208.38,,
2024-02-27,UG-025,56,3.0,,76.03,first_month_half_off,
2024-02-27,UG-026,84,1.0,2.0,114.94,,
2024-02-27,UG-027,35,,,215.36,,
2024-02-27,UG-028,65,,2.0,75.24,,33.0
2024-02-27,UG-029,86,,,112.91,,33.0
2024-02-27,UG-030,40,,1.0,182.37,,33.0
2024-02-27,UG-031,42,,,72.43,,
2024-02-27,UG-032,73,,,119.7,,
2024-02-27,UG-033,30,3.0,1.0,203.38,first_month_half_off,
2024-02-27,UG-034,64,1.0,,69.45,,
2024-02-27,UG-035,85,,,130.96,,
2024-02-27,UG-036,28,1.0,1.0,204.81,,
2024-02-27,UG-037,72,1.0,,64.46,first_month_free,
2024-02-27,UG-038,98,,,118.75,,
2024-02-27,UG-039,34,1.0,1.0,184.0,,
2024-02-27,UG-040,65,,1.0,80.46,,
2024-02-27,UG-041,81,,,131.79,,
2024-02-27,UG-042,43,3.0,3.0,219.83,,
2024-02-28,UG-001,57,1.0,,74.44,,
2024-02-28,UG-002,77,,3.0,131.21,,
2024-02-28,UG-003,34,,,170.15,,
2024-02-28,UG-004,35,1.0,5.0,71.32,,
2024-02-28,UG-005,80,1.0,1.0,124.67,,
2024-02-28,UG-006,21,1.0,1.0,193.72,,
2024-02-28,UG-010,77,,,74.24,,
2024-02-28,UG-011,106,2.0,2.0,126.63,,
2024-02-28,UG-012,47,1.0,,192.13,,
2024-02-28,UG-013,56,2.0,2.0,65.96,,
2024-02-28,UG-014,77,1.0,,113.94,,
2024-02-28,UG-015,40,1.0,,195.84,,
2024-02-28,UG-016,71,,,69.34,,
2024-02-28,UG-017,102,,2.0,121.25,,
2024-02-28,UG-018,39,,1.0,203.33,,
2024-02-28,UG-019,57,1.0,1.0,65.84,,
2024-02-28,UG-020,88,1.0,1.0,126.65,,
2024-02-28,UG-021,38,1.0,1.0,176.45,,
2024-02-28,UG-022,70,2.0,2.0,75.75,,
2024-02-28,UG-023,93,1.0,,132.01,,
2024-02-28,UG-024,31,1.0,,208.38,,
2024-02-28,UG-025,57,2.0,1.0,76.03,first_month_half_off,
2024-02-28,UG-026,85,1.0,,114.94,,
2024-02-28,UG-027,36,2.0,1.0,215.36,,
2024-02-28,UG-028,66,1.0,,75.24,,34.0
2024-02-28,UG-029,87,2.0,1.0,112.91,,34.0
2024-02-28,UG-030,38,,2.0,182.37,,34.0
2024-02-28,UG-031,42,1.0,1.0,72.43,,
2024-02-28,UG-032,73,,,119.7,,
2024-02-28,UG-033,30,,,203.38,first_month_half_off,
2024-02-28,UG-034,65,1.0,,69.45,,
2024-02-28,UG-035,87,3.0,1.0,130.96,,
2024-02-28,UG-036,30,2.0,,204.81,,
2024-02-28,UG-037,70,,2.0,64.46,,
2024-02-28,UG-038,98,,,118.75,,
2024-02-28,UG-039,34,,,184.0,,
2024-02-28,UG-040,63,,2.0,80.46,,
2024-02-28,UG-041,81,2.0,2.0,131.79,,
2024-02-28,UG-042,44,1.0,,219.83,,
2024-02-29,UG-001,57,1.0,1.0,74.44,,
2024-02-29,UG-002,76,,1.0,131.21,,
2024-02-29,UG-003,33,,1.0,170.15,,
2024-02-29,UG-004,36,1.0,,71.32,,
2024-02-29,UG-005,80,1.0,1.0,124.67,,
2024-02-29,UG-006,22,1.0,,193.72,,
2024-02-29,UG-010,80,4.0,1.0,74.24,,
2024-02-29,UG-011,105,2.0,3.0,126.63,,
2024-02-29,UG-012,46,,1.0,192.13,,
2024-02-29,UG-013,57,1.0,,65.96,,
2024-02-29,UG-014,78,2.0,1.0,113.94,,
2024-02-29,UG-015,40,,,195.84,,
2024-02-29,UG-016,71,,,69.34,,
2024-02-29,UG-017,101,,1.0,121.25,,
2024-02-29,UG-018,39,2.0,2.0,203.33,,
2024-02-29,UG-019,56,2.0,3.0,65.84,,
2024-02-29,UG-020,88,,,126.65,,
2024-02-29,UG-021,37,2.0,3.0,176.45,,
2024-02-29,UG-022,71,1.0,,75.75,,
2024-02-29,UG-023,92,,1.0,132.01,,
2024-02-29,UG-024,31,,,208.38,,
2024-02-29,UG-025,57,,,76.03,first_month_half_off,
2024-02-29,UG-026,85,1.0,1.0,114.94,,
2024-02-29,UG-027,36,1.0,1.0,215.36,,
2024-02-29,UG-028,64,,2.0,75.24,,35.0
2024-02-29,UG-029,87,,,112.91,,35.0
2024-02-29,UG-030,38,,,182.37,,35.0
2024-02-29,UG-031,43,1.0,,72.43,,
2024-02-29,UG-032,74,1.0,,119.7,,
2024-02-29,UG-033,31,1.0,,203.38,first_month_half_off,
2024-02-29,UG-034,65,1.0,1.0,69.45,,
2024-02-29,UG-035,86,,1.0,130.96,,
2024-02-29,UG-036,29,,1.0,204.81,,
2024-02-29,UG-037,69,,1.0,64.46,,
2024-02-29,UG-038,97,1.0,2.0,118.75,,
2024-02-29,UG-039,33,,1.0,184.0,,
2024-02-29,UG-040,61,,2.0,80.46,,
2024-02-29,UG-041,82,2.0,1.0,131.79,,
2024-02-29,UG-042,44,1.0,1.0,219.83,,
2024-03-01,UG-001,58,1.0,,74.44,,
2024-03-01,UG-002,74,,2.0,131.21,,
2024-03-01,UG-003,32,1.0,2.0,170.15,,
2024-03-01,UG-004,35,,1.0,71.32,,
2024-03-01,UG-005,83,3.0,,124.67,,
2024-03-01,UG-006,20,1.0,3.0,193.72,,
2024-03-01,UG-010,80,,,74.24,,
2024-03-01,UG-011,105,2.0,2.0,126.63,,
2024-03-01,UG-012,48,2.0,,192.13,,
2024-03-01,UG-013,59,2.0,,65.96,,
2024-03-01,UG-014,77,,1.0,113.94,,
2024-03-01,UG-015,39,,1.0,195.84,,
2024-03-01,UG-016,71,1.0,1.0,69.34,,
2024-03-01,UG-017,101,1.0,1.0,121.25,,
2024-03-01,UG-018,40,2.0,1.0,203.33,,
2024-03-01,UG-019,58,2.0,,65.84,,
2024-03-01,UG-020,87,2.0,3.0,126.65,,
2024-03-01,UG-021,38,1.0,,176.45,,
2024-03-01,UG-022,70,,1.0,75.75,,
2024-03-01,UG-023,92,2.0,2.0,132.01,,
2024-03-01,UG-024,34,3.0,,208.38,,
2024-03-01,UG-025,59,2.0,,76.03,first_month_half_off,
2024-03-01,UG-026,86,1.0,,114.94,,
2024-03-01,UG-027,35,,1.0,215.36,,
2024-03-01,UG-028,63,1.0,2.0,75.24,,36.0
2024-03-01,UG-029,86,,1.0,112.91,,36.0
2024-03-01,UG-030,39,1.0,,182.37,,36.0
2024-03-01,UG-031,43,,,72.43,,
2024-03-01,UG-032,74,1.0,1.0,119.7,,
2024-03-01,UG-033,30,1.0,2.0,203.38,first_month_half_off,
2024-03-01,UG-034,63,,2.0,69.45,,
2024-03-01,UG-035,84,,2.0,130.96,,
2024-03-01,UG-036,30,1.0,,204.81,,
2024-03-01,UG-037,68,,1.0,64.46,,
2024-03-01,UG-038,97,1.0,1.0,118.75,,
2024-03-01,UG-039,34,1.0,,184.0,,
2024-03-01,UG-040,60,1.0,2.0,80.46,,
2024-03-01,UG-041,83,1.0,,131.79,,
2024-03-01,UG-042,44,1.0,1.0,219.83,,
2024-03-02,UG-001,58,1.0,1.0,74.44,,
2024-03-02,UG-002,74,,,131.21,,
2024-03-02,UG-003,34,2.0,,170.15,,
2024-03-02,UG-004,33,,2.0,71.32,,
2024-03-02,UG-005,82,,1.0,124.67,,
2024-03-02,UG-006,20,,,193.72,,
2024-03-02,UG-010,80,,,74.24,,
2024-03-02,UG-011,106,2.0,1.0,126.63,,
2024-03-02,UG-012,47,,1.0,192.13,,
2024-03-02,UG-013,60,1.0,,65.96,,
2024-03-02,UG-014,76,,1.0,113.94,,
2024-03-02,UG-015,39,,,195.84,,
2024-03-02,UG-016,71,,,69.34,,
2024-03-02,UG-017,102,1.0,,121.25,,
2024-03-02,UG-018,41,1.0,,203.33,,
2024-03-02,UG-019,57,,1.0,65.84,,
2024-03-02,UG-020,88,1.0,,126.65,,
2024-03-02,UG-021,38,,,176.45,,
2024-03-02,UG-022,70,,,75.75,,
2024-03-02,UG-023,94,2.0,,132.01,,
2024-03-02,UG-024,37,3.0,,208.38,,
2024-03-02,UG-025,59,,,76.03,first_month_half_off,
2024-03-02,UG-026,85,1.0,2.0,114.94,,
2024-03-02,UG-027,35,,,215.36,,
2024-03-02,UG-028,63,,,75.24,,37.0
2024-03-02,UG-029,87,1.0,,112.91,,37.0
2024-03-02,UG-030,39,,,182.37,,37.0
2024-03-02,UG-031,44,1.0,,72.43,,
2024-03-02,UG-032,75,1.0,,119.7,,
2024-03-02,UG-033,31,1.0,,203.38,first_month_half_off,
2024-03-02,UG-034,64,1.0,,69.45,,
2024-03-02,UG-035,83,,1.0,130.96,,
2024-03-02,UG-036,30,,,204.81,,
2024-03-02,UG-037,67,,1.0,64.46,,
2024-03-02,UG-038,95,,2.0,118.75,,
2024-03-02,UG-039,33,,1.0,184.0,,
2024-03-02,UG-040,61,1.0,,80.46,,
2024-03-02,UG-041,82,,1.0,131.79,,
2024-03-02,UG-042,44,,,219.83,,
2024-03-03,UG-001,58,,,74.44,,
2024-03-03,UG-002,73,,1.0,131.21,,
2024-03-03,UG-003,34,,,170.15,,
2024-03-03,UG-004,33,,,71.32,,
2024-03-03,UG-005,82,,,124.67,,
2024-03-03,UG-006,20,,,193.72,,
2024-03-03,UG-010,79,,1.0,74.24,,
2024-03-03,UG-011,107,1.0,,126.63,,
2024-03-03,UG-012,48,1.0,,192.13,,
2024-03-03,UG-013,60,1.0,1.0,65.96,,
2024-03-03,UG-014,76,1.0,1.0,113.94,,
2024-03-03,UG-015,40,1.0,,195.84,,
2024-03-03,UG-016,69,,2.0,69.34,,
2024-03-03,UG-017,101,1.0,2.0,121.25,,
2024-03-03,UG-018,41,,,203.33,,
2024-03-03,UG-019,58,1.0,,65.84,,
2024-03-03,UG-020,88,1.0,1.0,126.65,,
2024-03-03,UG-021,38,1.0,1.0,176.45,,
2024-03-03,UG-022,71,1.0,,75.75,,
2024-03-03,UG-023,92,,2.0,132.01,,
2024-03-03,UG-024,41,4.0,,208.38,,
2024-03-03,UG-025,58,,1.0,76.03,first_month_half_off,
2024-03-03,UG-026,86,1.0,,114.94,,
2024-03-03,UG-027,35,1.0,1.0,215.36,,
2024-03-03,UG-028,61,,2.0,75.24,,38.0
2024-03-03,UG-029,87,1.0,1.0,112.91,,38.0
2024-03-03,UG-030,37,,2.0,182.37,,38.0
2024-03-03,UG-031,43,1.0,2.0,72.43,,
2024-03-03,UG-032,75,,,119.7,,
2024-03-03,UG-033,31,,,203.38,first_month_half_off,
2024-03-03,UG-034,63,,1.0,69.45,,
2024-03-03,UG-035,84,1.0,,130.96,,
2024-03-03,UG-036,33,3.0,,204.81,,
2024-03-03,UG-037,67,,,64.46,,
2024-03-03,UG-038,95,,,118.75,,
2024-03-03,UG-039,34,1.0,,184.0,,
2024-03-03,UG-040,60,,1.0,80.46,,
2024-03-03,UG-041,81,,1.0,131.79,,
2024-03-03,UG-042,44,,,219.83,,
2024-03-04,UG-001,58,,,73.71,,
2024-03-04,UG-002,74,2.0,1.0,131.21,,
2024-03-04,UG-003,33,2.0,3.0,170.15,,
2024-03-04,UG-004,32,,1.0,71.32,,
2024-03-04,UG-005,82,,,124.67,,
2024-03-04,UG-006,20,1.0,1.0,193.72,,
2024-03-04,UG-010,80,1.0,,74.96,,
2024-03-04,UG-011,108,1.0,,127.6,,
2024-03-04,UG-012,47,,1.0,196.15,,
2024-03-04,UG-013,59,1.0,2.0,65.96,,
2024-03-04,UG-014,75,,1.0,116.32,,
2024-03-04,UG-015,40,,,199.66,,
2024-03-04,UG-016,70,2.0,1.0,69.34,,
2024-03-04,UG-017,99,1.0,3.0,121.25,,
2024-03-04,UG-018,40,,1.0,206.16,,
2024-03-04,UG-019,58,,,67.15,,
2024-03-04,UG-020,88,1.0,1.0,127.82,,
2024-03-04,UG-021,38,,,178.17,,
2024-03-04,UG-022,69,2.0,4.0,77.0,,
2024-03-04,UG-023,91,1.0,2.0,132.01,,
2024-03-04,UG-024,41,1.0,1.0,210.05,,
2024-03-04,UG-025,59,1.0,,76.03,first_month_half_off,
2024-03-04,UG-026,87,1.0,,116.94,,
2024-03-04,UG-027,38,3.0,,215.36,,
2024-03-04,UG-028,60,1.0,2.0,75.42,,39.0
2024-03-04,UG-029,90,7.0,4.0,112.91,,39.0
2024-03-04,UG-030,37,2.0,2.0,180.6,,39.0
2024-03-04,UG-031,42,,1.0,72.89,,
2024-03-04,UG-032,75,,,119.7,,
2024-03-04,UG-033,31,1.0,1.0,203.38,first_month_half_off,
2024-03-04,UG-034,61,,2.0,69.45,,
2024-03-04,UG-035,83,1.0,2.0,133.13,,
2024-03-04,UG-036,34,1.0,,204.29,,
2024-03-04,UG-037,68,1.0,,65.01,,
2024-03-04,UG-038,94,,1.0,121.35,,
2024-03-04,UG-039,35,1.0,,183.3,,
2024-03-04,UG-040,61,1.0,,80.46,,
2024-03-04,UG-041,82,1.0,,131.43,,
2024-03-04,UG-042,46,2.0,,219.83,,
2024-03-05,UG-001,55,,3.0,73.71,,
2024-03-05,UG-002,75,2.0,1.0,131.21,,
2024-03-05,UG-003,32,,1.0,170.15,,
2024-03-05,UG-004,33,2.0,1.0,71.32,,
2024-03-05,UG-005,83,1.0,,124.67,,
2024-03-05,UG-006,20,,,193.72,,
2024-03-05,UG-010,78,,2.0,74.96,,
2024-03-05,UG-011,109,1.0,,127.6,,
2024-03-05,UG-012,48,2.0,1.0,196.15,,
2024-03-05,UG-013,59,,,65.96,,
2024-03-05,UG-014,76,2.0,1.0,116.32,,
2024-03-05,UG-015,38,,2.0,199.66,,
2024-03-05,UG-016,71,1.0,,69.34,,
2024-03-05,UG-017,99,,,121.25,,
2024-03-05,UG-018,41,2.0,1.0,206.16,,
2024-03-05,UG-019,57,,1.0,67.15,,
2024-03-05,UG-020,88,,,127.82,,
2024-03-05,UG-021,38,,,178.17,,
2024-03-05,UG-022,69,,,77.0,,
2024-03-05,UG-023,91,1.0,1.0,132.01,,
2024-03-05,UG-024,39,,2.0,210.05,,
2024-03-05,UG-025,59,,,76.03,first_month_half_off,
2024-03-05,UG-026,87,1.0,1.0,116.94,,
2024-03-05,UG-027,38,,,215.36,,
2024-03-05,UG-028,61,1.0,,75.42,,40.0
2024-03-05,UG-029,90,,,112.91,,40.0
2024-03-05,UG-030,37,,,180.6,,40.0
2024-03-05,UG-031,42,1.0,1.0,72.89,,
2024-03-05,UG-032,75,,,119.7,,
2024-03-05,UG-033,32,1.0,,203.38,first_month_half_off,
2024-03-05,UG-034,61,1.0,1.0,69.45,,
2024-03-05,UG-035,82,,1.0,133.13,,
2024-03-05,UG-036,34,,,204.29,,
2024-03-05,UG-037,68,1.0,1.0,65.01,,
2024-03-05,UG-038,93,,1.0,121.35,,
2024-03-05,UG-039,34,,1.0,183.3,,
2024-03-05,UG-040,65,4.0,,80.46,,
2024-03-05,UG-041,81,,1.0,131.43,,
2024-03-05,UG-042,46,,,219.83,,
2024-03-06,UG-001,56,1.0,,73.71,,
2024-03-06,UG-002,75,,,131.21,,
2024-03-06,UG-003,31,,1.0,170.15,,
2024-03-06,UG-004,33,,,71.32,,
2024-03-06,UG-005,82,1.0,2.0,124.67,,
2024-03-06,UG-006,20,1.0,1.0,193.72,,
2024-03-06,UG-010,79,1.0,,74.96,,
2024-03-06,UG-011,110,1.0,,127.6,,
2024-03-06,UG-012,50,2.0,,196.15,,
2024-03-06,UG-013,56,,3.0,65.96,,
2024-03-06,UG-014,76,1.0,1.0,116.32,,
2024-03-06,UG-015,39,1.0,,199.66,,
2024-03-06,UG-016,71,1.0,1.0,69.34,,
2024-03-06,UG-017,98,1.0,2.0,121.25,,
2024-03-06,UG-018,39,,2.0,206.16,,
2024-03-06,UG-019,58,1.0,,67.15,,
2024-03-06,UG-020,87,,1.0,127.82,,
2024-03-06,UG-021,38,,,178.17,,
2024-03-06,UG-022,69,,,77.0,,
2024-03-06,UG-023,90,,1.0,132.01,,
2024-03-06,UG-024,40,1.0,,210.05,,
2024-03-06,UG-025,58,,1.0,76.03,first_month_half_off,
2024-03-06,UG-026,87,1.0,1.0,116.94,,
2024-03-06,UG-027,38,1.0,1.0,215.36,,
2024-03-06,UG-028,61,,,75.42,,41.0
2024-03-06,UG-029,89,,1.0,112.91,first_month_half_off,41.0
2024-03-06,UG-030,35,1.0,3.0,180.6,,41.0
2024-03-06,UG-031,42,,,72.89,,
2024-03-06,UG-032,73,,2.0,119.7,,
2024-03-06,UG-033,33,1.0,,203.38,first_month_half_off,
2024-03-06,UG-034,61,1.0,1.0,69.45,,
2024-03-06,UG-035,84,2.0,,133.13,,
2024-03-06,UG-036,33,,1.0,204.29,,
2024-03-06,UG-037,66,,2.0,65.01,,
2024-03-06,UG-038,96,3.0,,121.35,,
2024-03-06,UG-039,37,3.0,,183.3,,
2024-03-06,UG-040,66,1.0,,80.46,,
2024-03-06,UG-041,81,1.0,1.0,131.43,,
2024-03-06,UG-042,46,1.0,1.0,219.83,,
2024-03-07,UG-001,57,1.0,,73.71,,
2024-03-07,UG-002,74,1.0,2.0,131.21,,
2024-03-07,UG-003,31,,,170.15,,
2024-03-07,UG-004,34,1.0,,71.32,,
2024-03-07,UG-005,80,1.0,3.0,124.67,,
2024-03-07,UG-006,19,,1.0,193.72,,
2024-03-07,UG-010,78,,1.0,74.96,,
2024-03-07,UG-011,112,2.0,,127.6,,
2024-03-07,UG-012,50,1.0,1.0,196.15,,
2024-03-07,UG-013,57,2.0,1.0,65.96,,
2024-03-07,UG-014,75,,1.0,116.32,,
2024-03-07,UG-015,39,1.0,1.0,199.66,,
2024-03-07,UG-016,70,,1.0,69.34,,
2024-03-07,UG-017,96,1.0,3.0,121.25,,
2024-03-07,UG-018,40,1.0,,206.16,,
2024-03-07,UG-019,58,,,67.15,,
2024-03-07,UG-020,87,,,127.82,,
2024-03-07,UG-021,38,,,178.17,,
2024-03-07,UG-022,69,,,77.0,,
